-0.097612
-0.25479
-0.5449
-1.0786
-1.9635
-3.3422
-5.3124
-7.9508
-11.289
-15.286
-19.822
-24.782
-29.946
-35.129
-40.101
-44.694
-48.749
-52.166
-54.927
-57.041
-58.592
-59.68
-60.43
-60.986
-61.423
-61.842
-62.183
-62.543
-62.931
-63.334
-63.739
-64.125
-64.454
-64.689
-64.788
-64.726
-64.51
-64.1
-63.557
-62.893
-62.158
-61.387
-60.626
-59.928
-59.315
-58.853
-58.535
-58.379
-58.353
-58.427
-58.59
-58.766
-58.963
-59.151
-59.298
-59.391
-59.441
-59.444
-59.425
-59.419
-59.434
-59.512
-59.665
-59.913
-60.232
-60.587
-60.957
-61.269
-61.528
-61.687
-61.759
-61.736
-61.64
-61.473
-61.3
-61.147
-61.048
-61.029
-61.108
-61.283
-61.554
-61.876
-62.225
-62.561
-62.852
-63.057
-63.204
-63.274
-63.3
-63.314
-63.347
-63.395
-63.512
-63.72
-63.999
-64.34
-64.703
-65.061
-65.369
-65.613
-65.748
-65.761
-65.651
-65.456
-65.187
-64.87
-64.503
-64.149
-63.829
-63.562
-63.404
-63.364
-63.441
-63.651
-63.966
-64.341
-64.756
-65.174
-65.538
-65.812
-65.955
-65.961
-65.834
-65.574
-65.226
-64.836
-64.45
-64.109
-63.879
-63.759
-63.742
-63.816
-63.964
-64.165
-64.379
-64.592
-64.765
-64.903
-64.993
-65.017
-64.989
-64.909
-64.772
-64.61
-64.407
-64.186
-63.965
-63.741
-63.521
-63.319
-63.139
-62.981
-62.862
-62.799
-62.771
-62.784
-62.819
-62.883
-62.953
-62.98
-62.954
-62.856
-62.687
-62.457
-62.196
-61.931
-61.669
-61.458
-61.346
-61.346
-61.445
-61.615
-61.824
-62.068
-62.27
-62.376
-62.34
-62.146
-61.79
-61.314
-60.754
-60.192
-59.695
-59.305
-59.094
-59.102
-59.319
-59.757
-60.376
-61.126
-61.948
-62.784
-63.571
-64.266
-64.792
-65.112
-65.233
-65.144
-64.871
-64.414
-63.847
-63.228
-62.628
-62.104
-61.726
-61.492
-61.425
-61.503
-61.705
-61.975
-62.241
-62.445
-62.573
-62.588
-62.501
-62.335
-62.129
-61.927
-61.791
-61.765
-61.875
-62.095
-62.391
-62.756
-63.111
-63.427
-63.649
-63.771
-63.781
-63.686
-63.506
-63.259
-62.988
-62.706
-62.4
-62.102
-61.808
-61.54
-61.31
-61.118
-60.977
-60.929
-60.963
-61.1
-61.345
-61.637
-61.951
-62.265
-62.519
-62.668
-62.7
-62.615
-62.428
-62.153
-61.839
-61.542
-61.28
-61.092
-60.974
-60.924
-60.94
-60.984
-61.039
-61.069
-61.031
-60.941
-60.804
-60.598
-60.351
-60.084
-59.816
-59.58
-59.416
-59.341
-59.375
-59.545
-59.851
-60.305
-60.886
-61.575
-62.325
-63.079
-63.777
-64.388
-64.864
-65.181
-65.36
-65.385
-65.302
-65.164
-65.021
-64.877
-64.791
-64.766
-64.811
-64.899
-65.006
-65.086
-65.096
-65.006
-64.836
-64.561
-64.229
-63.854
-63.446
-63.026
-62.621
-62.221
-61.859
-61.544
-61.297
-61.115
-61.014
-61.031
-61.132
-61.319
-61.592
-61.952
-62.35
-62.753
-63.121
-63.412
-63.585
-63.653
-63.591
-63.417
-63.155
-62.843
-62.502
-62.138
-61.786
-61.455
-61.14
-60.866
-60.651
-60.489
-60.374
-60.341
-60.37
-60.453
-60.624
-60.853
-61.152
-61.493
-61.843
-62.2
-62.536
-62.825
-63.076
-63.263
-63.416
-63.548
-63.683
-63.81
-63.958
-64.139
-64.344
-64.571
-64.831
-65.104
-65.384
-65.648
-65.89
-66.105
-66.282
-66.436
-66.533
-66.571
-66.513
-66.334
-66.011
-65.511
-64.824
-63.985
-63.016
